vertrag_id,policennummer_anzeige,produkt_id,sparte,tarifgeneration_id,markt,waehrung,versicherungsnehmer_id,vermittler_id,kanal,sachbearbeiter_id,antrag_id,beginn,ablauf,laufzeit_jahre,hauptfaelligkeit,zahlungsweise,zahlungsart,jahrespraemie_netto,jahrespraemie_brutto,einmalpraemie,versicherungssumme,status,status_seit,storno_datum,storno_grund_code,kuendigungsfrist_monate,naechste_kuendigungsmoeglichkeit,risikoklasse_uw,mahnstufe_aktuell,herkunft,quellsystem,migriert_am,erstellt_am,bemerkung
VTR-00003234,,LV-VORS,LV,PL-2017,CH,CHF,PTR-00000716,VRM-00031,agentur,MIT-00044,ANT-00003234,2017-07-01,2043-07-01,26.0,2017-07-01,JAEHRLICH,LASTSCHRIFT,12235.75,12235.75,,302000.0,AKTIV,2017-07-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2017-06-02,
VTR-00003235,,LV-VORS,LV,PK-2007,CH,CHF,PTR-00000569,VRM-00026,agentur,MIT-00044,ANT-00003235,2011-08-01,2034-08-01,23.0,2011-08-01,JAEHRLICH,LASTSCHRIFT,2822.25,2822.25,,64000.0,AKTIV,2011-08-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2011-07-06,
VTR-00003236,,LV-VORS,LV,PK-2007,CH,CHF,PTR-00000960,VRM-00040,bank,MIT-00044,ANT-00003236,2009-06-01,2030-06-01,21.0,2009-06-01,JAEHRLICH,LASTSCHRIFT,2810.95,2810.95,,64000.0,AKTIV,2009-06-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2009-05-29,
VTR-00003237,,LV-VORS,LV,PL-2015,CH,CHF,PTR-00000993,VRM-00031,agentur,MIT-00044,ANT-00003237,2016-03-01,2032-03-01,16.0,2016-03-01,HALBJAEHRLICH,LASTSCHRIFT,9625.85,9818.4,,154000.0,AKTIV,2016-03-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2016-02-14,
VTR-00003238,,LV-VORS,LV,PL-2017,DE,EUR,PTR-00000483,VRM-00006,makler,MIT-00019,ANT-00003238,2023-12-01,2048-12-01,25.0,2023-12-01,JAEHRLICH,KREDITKARTE,2202.53,2202.53,,52000.0,AKTIV,2023-12-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2023-11-27,
VTR-00003239,,LV-VORS,LV,PZ-2025,DE,EUR,PTR-00000051,VRM-00024,bank,MIT-00019,ANT-00003239,2025-12-01,2053-12-01,28.0,2025-12-01,MONATLICH,RECHNUNG,2600.86,2730.9,,76000.0,AKTIV,2025-12-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-10-31,
VTR-00003240,,LV-VORS,LV,PL-2012,CH,CHF,PTR-00000665,VRM-00040,bank,MIT-00044,ANT-00003240,2013-11-01,2048-11-01,35.0,2013-11-01,JAEHRLICH,EBILL,4010.5,4010.5,,123000.0,RUECKKAUF,2018-10-26,2018-10-26,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2013-09-26,
VTR-00003241,,LV-VORS,LV,PK-2007,CH,CHF,PTR-00000442,VRM-00036,agentur,MIT-00044,ANT-00003241,2008-02-01,2027-02-01,19.0,2008-02-01,JAEHRLICH,RECHNUNG,9155.6,9155.6,,152000.0,RUECKKAUF,2012-12-01,2012-12-01,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2008-01-18,
VTR-00003242,,LV-VORS,LV,PL-2012,CH,CHF,PTR-00000948,VRM-00036,agentur,MIT-00044,ANT-00003242,2012-09-01,2034-09-01,22.0,2012-09-01,JAEHRLICH,RECHNUNG,21273.7,21273.7,,466000.0,AKTIV,2012-09-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2012-08-02,
VTR-00003243,,LV-VORS,LV,PZ-2025,CH,CHF,PTR-00000578,VRM-00005,makler,MIT-00044,ANT-00003243,2025-08-01,2033-08-01,8.0,2025-08-01,JAEHRLICH,LASTSCHRIFT,30814.85,30814.85,,231000.0,AKTIV,2025-08-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-07-01,
VTR-00003244,,LV-VORS,LV,PL-2017,DE,EUR,PTR-00000106,VRM-00024,bank,MIT-00044,ANT-00003244,2018-02-01,2046-02-01,28.0,2018-02-01,JAEHRLICH,LASTSCHRIFT,1721.38,1721.38,,49000.0,RUECKKAUF,2022-07-07,2022-07-07,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2018-01-01,
VTR-00003245,,LV-VORS,LV,PK-2000,CH,CHF,PTR-00000083,VRM-00014,bank,MIT-00044,ANT-00003245,2001-06-01,2027-06-01,26.0,2001-06-01,JAEHRLICH,RECHNUNG,3665.15,3665.15,,115000.0,RUECKKAUF,2021-11-14,2021-11-14,K14,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2001-05-06,
VTR-00003246,,LV-VORS,LV,PK-2007,DE,EUR,PTR-00000426,VRM-00007,makler,MIT-00008,ANT-00003246,2011-05-01,2035-05-01,24.0,2011-05-01,JAEHRLICH,RECHNUNG,3408.45,3408.45,,92000.0,RUECKKAUF,2021-07-18,2021-07-18,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2011-04-17,
VTR-00003247,,LV-VORS,LV,PL-2017,CH,CHF,PTR-00000859,VRM-00036,bank,MIT-00044,ANT-00003247,2022-08-01,2035-08-01,13.0,2022-08-01,JAEHRLICH,LASTSCHRIFT,7952.45,7952.45,,95000.0,AKTIV,2022-08-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2022-07-05,
VTR-00003248,,LV-VORS,LV,PK-2004,DE,EUR,PTR-00000370,VRM-00010,makler,MIT-00008,ANT-00003248,2006-05-01,2018-05-01,12.0,2006-05-01,JAEHRLICH,RECHNUNG,5305.41,5305.41,,66000.0,ABGELAUFEN,2018-05-01,2018-05-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2006-04-15,
VTR-00003249,,LV-VORS,LV,PK-2007,CH,CHF,PTR-00000148,VRM-00012,agentur,MIT-00044,ANT-00003249,2011-06-01,2030-06-01,19.0,2011-06-01,JAEHRLICH,EBILL,11556.0,11556.0,,202000.0,AKTIV,2011-06-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2011-05-20,
VTR-00003250,,LV-VORS,LV,PK-2007,CH,CHF,PTR-00000970,VRM-00031,agentur,MIT-00044,ANT-00003250,2010-04-01,2032-04-01,22.0,2010-04-01,JAEHRLICH,RECHNUNG,4463.8,4463.8,,108000.0,RUECKKAUF,2011-03-21,2011-03-21,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2010-03-19,
VTR-00003251,,LV-VORS,LV,PK-2004,DE,EUR,PTR-00000815,VRM-00030,bank,MIT-00019,ANT-00003251,2006-10-01,2028-10-01,22.0,2006-10-01,JAEHRLICH,EBILL,1068.98,1068.98,,27000.0,AKTIV,2006-10-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2006-09-01,
VTR-00003252,,LV-VORS,LV,PZ-2025,DE,EUR,PTR-00000957,VRM-00038,makler,MIT-00044,ANT-00003252,2025-12-01,2043-12-01,18.0,2025-12-01,HALBJAEHRLICH,RECHNUNG,8095.45,8257.36,,149000.0,AKTIV,2025-12-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-11-16,
VTR-00003254,,LV-VORS,LV,PL-2017,CH,CHF,PTR-00000382,VRM-00012,agentur,MIT-00044,ANT-00003254,2020-01-01,2045-01-01,25.0,2020-01-01,JAEHRLICH,RECHNUNG,5647.6,5647.6,,115000.0,AKTIV,2020-01-01,,,,,ZUSCHLAG_2,0,pfefferminz,VERA,2025-11-15,2019-12-30,
VTR-00003255,,LV-VORS,LV,PL-2017,CH,CHF,PTR-00000928,VRM-00031,agentur,MIT-00044,ANT-00003255,2023-08-01,2050-08-01,27.0,2023-08-01,JAEHRLICH,EBILL,11731.55,11731.55,,282000.0,AKTIV,2023-08-01,,,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2023-06-29,
VTR-00003256,,LV-VORS,LV,PK-2004,DE,EUR,PTR-00000447,VRM-00032,makler,MIT-00019,ANT-00003256,2006-06-01,2024-06-01,18.0,2006-06-01,JAEHRLICH,EBILL,1418.78,1418.78,,17000.0,RUECKKAUF,2010-07-16,2010-07-16,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2006-05-04,
VTR-00003257,,LV-VORS,LV,PK-2000,CH,CHF,PTR-00000784,VRM-00031,agentur,MIT-00044,ANT-00003257,2001-01-01,2026-01-01,25.0,2001-01-01,JAEHRLICH,LASTSCHRIFT,5857.5,5857.5,,169000.0,AKTIV,2001-01-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2000-12-01,
VTR-00003258,,LV-VORS,LV,PL-2017,CH,CHF,PTR-00000616,VRM-00040,makler,MIT-00044,ANT-00003258,2022-02-01,2027-02-01,5.0,2022-02-01,VIERTELJAEHRLICH,LASTSCHRIFT,33515.45,34459.75,,146000.0,AKTIV,2022-02-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2022-01-23,
VTR-00003259,,LV-VORS,LV,PL-2017,CH,CHF,PTR-00000973,VRM-00014,makler,MIT-00044,ANT-00003259,2020-02-01,2026-02-01,6.0,2020-02-01,JAEHRLICH,LASTSCHRIFT,43958.4,43958.4,,242000.0,AKTIV,2020-02-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2020-01-30,
VTR-00003260,,LV-VORS,LV,PK-95,DE,EUR,PTR-00000642,VRM-00030,bank,MIT-00008,ANT-00003260,1996-04-01,2016-04-01,20.0,1996-04-01,JAEHRLICH,RECHNUNG,1620.96,1620.96,,38000.0,RUECKKAUF,2005-03-09,2005-03-09,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,1996-02-22,
VTR-00003261,,LV-VORS,LV,PL-2017,DE,EUR,PTR-00000772,VRM-00034,makler,MIT-00044,ANT-00003261,2023-11-01,2040-11-01,17.0,2023-11-01,JAEHRLICH,RECHNUNG,12118.12,12118.12,,185000.0,AKTIV,2023-11-01,,,,,ZUSCHLAG_2,0,pfefferminz,VERA,2025-11-15,2023-10-30,
VTR-00003262,,LV-VORS,LV,PL-2017,DE,EUR,PTR-00000327,VRM-00032,makler,MIT-00019,ANT-00003262,2022-06-01,2047-06-01,25.0,2022-06-01,JAEHRLICH,EBILL,2016.95,2016.95,,16000.0,AKTIV,2022-06-01,,,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2022-05-28,
VTR-00003263,,LV-VORS,LV,PK-2007,CH,CHF,PTR-00000340,VRM-00011,agentur,MIT-00044,ANT-00003263,2011-12-01,2036-12-01,25.0,2011-12-01,HALBJAEHRLICH,RECHNUNG,17164.95,17508.25,,492000.0,AKTIV,2011-12-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2011-11-17,
VTR-00003264,,LV-VORS,LV,PK-2007,DE,EUR,PTR-00000457,VRM-00022,makler,MIT-00019,ANT-00003264,2007-06-01,2023-06-01,16.0,2007-06-01,JAEHRLICH,RECHNUNG,4108.01,4108.01,,70000.0,RUECKKAUF,2021-04-21,2021-04-21,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2007-05-18,
VTR-00003265,,LV-VORS,LV,PL-2012,CH,CHF,PTR-00000621,VRM-00005,agentur,MIT-00044,ANT-00003265,2012-02-01,2042-02-01,30.0,2012-02-01,JAEHRLICH,LASTSCHRIFT,2320.0,2320.0,,77000.0,AKTIV,2012-02-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2012-01-12,
VTR-00003266,,LV-VORS,LV,PZ-2025,DE,EUR,PTR-00000429,VRM-00002,makler,MIT-00019,ANT-00003266,2025-06-01,2044-06-01,19.0,2025-06-01,MONATLICH,RECHNUNG,5059.34,5247.03,,73000.0,AKTIV,2025-06-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-05-03,
VTR-00003269,,LV-VORS,LV,PL-2012,DE,EUR,PTR-00000852,VRM-00033,makler,MIT-00019,ANT-00003269,2012-11-01,2039-11-01,27.0,2012-11-01,HALBJAEHRLICH,RECHNUNG,1254.27,1279.36,,38000.0,AKTIV,2012-11-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2012-09-26,
VTR-00003270,,LV-VORS,LV,PL-2017,CH,CHF,PTR-00000210,VRM-00031,makler,MIT-00044,ANT-00003270,2023-06-01,2037-06-01,14.0,2023-06-01,JAEHRLICH,RECHNUNG,10886.3,10886.3,,144000.0,RUECKKAUF,2024-11-22,2024-11-22,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2023-05-03,
VTR-00003271,,LV-VORS,LV,PL-2015,DE,EUR,PTR-00000226,VRM-00010,makler,MIT-00044,ANT-00003271,2015-04-01,2028-04-01,13.0,2015-04-01,JAEHRLICH,RECHNUNG,8525.72,8525.72,,110000.0,AKTIV,2015-04-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2015-03-27,
VTR-00003272,,LV-VORS,LV,PK-95,CH,CHF,PTR-00000266,VRM-00014,makler,MIT-00044,ANT-00003272,1999-05-01,2039-05-01,40.0,1999-05-01,JAEHRLICH,RECHNUNG,2149.2,2149.2,,57000.0,AKTIV,1999-05-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,1999-04-18,
VTR-00003273,,LV-VORS,LV,PL-2012,CH,CHF,PTR-00000127,VRM-00012,agentur,MIT-00044,ANT-00003273,2013-06-01,2034-06-01,21.0,2013-06-01,JAEHRLICH,RECHNUNG,10430.35,10430.35,,194000.0,AKTIV,2013-06-01,,,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2013-05-06,
VTR-00003274,,LV-VORS,LV,PK-95,CH,CHF,PTR-00000209,VRM-00040,agentur,MIT-00044,ANT-00003274,1995-02-01,2025-02-01,30.0,1995-02-01,HALBJAEHRLICH,RECHNUNG,4844.97,4941.87,,236000.0,ABGELAUFEN,2025-02-01,2025-02-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,1995-01-22,
VTR-00003275,,LV-VORS,LV,PZ-2025,CH,CHF,PTR-00000037,VRM-00031,agentur,MIT-00044,ANT-00003275,2025-07-01,2063-07-01,38.0,2025-07-01,VIERTELJAEHRLICH,EBILL,1922.1,1979.8,,73000.0,AKTIV,2025-07-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-06-26,
VTR-00003276,,LV-VORS,LV,PL-2012,DE,EUR,PTR-00000398,VRM-00024,bank,MIT-00019,ANT-00003276,2013-03-01,2038-03-01,25.0,2013-03-01,JAEHRLICH,RECHNUNG,2155.68,2155.68,,60000.0,AKTIV,2013-03-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2013-02-24,
VTR-00003277,,LV-VORS,LV,PL-2012,DE,EUR,PTR-00000951,VRM-00024,bank,MIT-00019,ANT-00003277,2012-10-01,2025-10-01,13.0,2012-10-01,HALBJAEHRLICH,LASTSCHRIFT,5622.69,5735.14,,74000.0,ABGELAUFEN,2025-10-01,2025-10-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2012-09-17,
VTR-00003278,,LV-VORS,LV,PL-2017,DE,EUR,PTR-00000782,VRM-00032,makler,MIT-00044,ANT-00003278,2017-02-01,2023-02-01,6.0,2017-02-01,JAEHRLICH,RECHNUNG,40920.11,40920.11,,230000.0,ABGELAUFEN,2023-02-01,2023-02-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2017-01-16,
VTR-00003279,,LV-VORS,LV,PL-2017,DE,EUR,PTR-00000321,VRM-00008,bank,MIT-00019,ANT-00003279,2024-06-01,2042-06-01,18.0,2024-06-01,JAEHRLICH,LASTSCHRIFT,683.78,683.78,,11000.0,AKTIV,2024-06-01,,,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2024-05-25,
VTR-00003280,,LV-VORS,LV,PL-2012,CH,CHF,PTR-00000828,VRM-00014,bank,MIT-00044,ANT-00003280,2012-10-01,2029-10-01,17.0,2012-10-01,JAEHRLICH,LASTSCHRIFT,5543.8,5543.8,,97000.0,STORNIERT,2023-12-02,2023-12-02,K12,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2012-09-16,
VTR-00003281,,LV-VORS,LV,PK-2004,DE,EUR,PTR-00000365,VRM-00008,bank,MIT-00044,ANT-00003281,2005-06-01,2032-06-01,27.0,2005-06-01,JAEHRLICH,RECHNUNG,3136.2,3136.2,,42000.0,RUECKKAUF,2024-07-27,2024-07-27,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2005-05-01,
VTR-00003282,,LV-VORS,LV,PZ-2025,CH,CHF,PTR-00000037,VRM-00005,bank,MIT-00044,ANT-00003282,2025-08-01,2055-08-01,30.0,2025-08-01,JAEHRLICH,RECHNUNG,1925.45,1925.45,,57000.0,AKTIV,2025-08-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-07-23,
VTR-00003284,,LV-VORS,LV,PL-2017,DE,EUR,PTR-00000160,VRM-00030,bank,MIT-00044,ANT-00003284,2023-05-01,2055-05-01,32.0,2023-05-01,JAEHRLICH,RECHNUNG,2189.1,2189.1,,43000.0,AKTIV,2023-05-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2023-03-24,
VTR-00003285,,LV-VORS,LV,PZ-2025,DE,EUR,PTR-00000439,VRM-00030,bank,MIT-00044,ANT-00003285,2025-05-01,2052-05-01,27.0,2025-05-01,VIERTELJAEHRLICH,RECHNUNG,600.0,618.0,,12000.0,AKTIV,2025-05-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-03-30,
VTR-00003286,,LV-VORS,LV,PK-2004,DE,EUR,PTR-00000184,VRM-00008,bank,MIT-00019,ANT-00003286,2005-09-01,2019-09-01,14.0,2005-09-01,VIERTELJAEHRLICH,LASTSCHRIFT,2110.15,2173.46,,31000.0,ABGELAUFEN,2019-09-01,2019-09-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2005-07-30,
VTR-00003287,,LV-VORS,LV,PK-2007,CH,CHF,PTR-00000299,VRM-00005,agentur,MIT-00044,ANT-00003287,2010-01-01,2021-01-01,11.0,2010-01-01,JAEHRLICH,RECHNUNG,5605.55,5605.55,,61000.0,ABGELAUFEN,2021-01-01,2021-01-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2009-11-29,
VTR-00003288,,LV-VORS,LV,PL-2015,CH,CHF,PTR-00000377,VRM-00031,makler,MIT-00044,ANT-00003288,2016-01-01,2052-01-01,36.0,2016-01-01,VIERTELJAEHRLICH,RECHNUNG,4032.85,4153.85,,155000.0,AKTIV,2016-01-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2015-12-03,
VTR-00003289,,LV-VORS,LV,PL-2015,DE,EUR,PTR-00000433,VRM-00032,makler,MIT-00019,ANT-00003289,2016-09-01,2037-09-01,21.0,2016-09-01,JAEHRLICH,LASTSCHRIFT,1814.72,1814.72,,39000.0,AKTIV,2016-09-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2016-07-30,
VTR-00003290,,LV-VORS,LV,PL-2017,DE,EUR,PTR-00000075,VRM-00016,makler,MIT-00019,ANT-00003290,2022-08-01,2044-08-01,22.0,2022-08-01,HALBJAEHRLICH,RECHNUNG,1697.31,1731.25,,35000.0,AKTIV,2022-08-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2022-07-02,
VTR-00003291,,LV-VORS,LV,PK-2007,CH,CHF,PTR-00000174,VRM-00039,agentur,MIT-00044,ANT-00003291,2007-10-01,2013-10-01,6.0,2007-10-01,JAEHRLICH,RECHNUNG,30527.1,30527.1,,174000.0,ABGELAUFEN,2013-10-01,2013-10-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2007-09-08,
VTR-00003292,,LV-VORS,LV,PK-2007,DE,EUR,PTR-00000836,VRM-00008,bank,MIT-00044,ANT-00003292,2008-10-01,2023-10-01,15.0,2008-10-01,JAEHRLICH,RECHNUNG,2990.11,2990.11,,33000.0,RUECKKAUF,2014-05-02,2014-05-02,K14,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2008-09-27,
VTR-00003294,,LV-VORS,LV,PL-2015,DE,EUR,PTR-00000644,VRM-00010,makler,MIT-00019,ANT-00003294,2015-03-01,2028-03-01,13.0,2015-03-01,JAEHRLICH,RECHNUNG,4028.48,4028.48,,52000.0,AKTIV,2015-03-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2015-02-18,
VTR-00003295,,LV-VORS,LV,PK-2004,CH,CHF,PTR-00000293,VRM-00031,bank,MIT-00044,ANT-00003295,2006-06-01,2025-06-01,19.0,2006-06-01,JAEHRLICH,RECHNUNG,8646.9,8646.9,,171000.0,STORNIERT,2016-04-23,2016-04-23,K12,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2006-04-25,
VTR-00003296,,LV-VORS,LV,PL-2015,DE,EUR,PTR-00000116,VRM-00027,makler,MIT-00044,ANT-00003296,2016-08-01,2029-08-01,13.0,2016-08-01,JAEHRLICH,RECHNUNG,4531.95,4531.95,,34000.0,AKTIV,2016-08-01,,,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2016-07-20,
VTR-00003299,,LV-VORS,LV,PZ-2025,CH,CHF,PTR-00000987,VRM-00040,bank,MIT-00044,ANT-00003299,2025-07-01,2050-07-01,25.0,2025-07-01,JAEHRLICH,EBILL,2725.8,2725.8,,65000.0,AKTIV,2025-07-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-06-11,
VTR-00003300,,LV-VORS,LV,PL-2015,DE,EUR,PTR-00000644,VRM-00024,bank,MIT-00019,ANT-00003300,2016-06-01,2045-06-01,29.0,2016-06-01,HALBJAEHRLICH,RECHNUNG,1270.94,1296.36,,38000.0,AKTIV,2016-06-01,,,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2016-05-25,
VTR-00003301,,LV-VORS,LV,PK-2007,CH,CHF,PTR-00000302,VRM-00026,agentur,MIT-00044,ANT-00003301,2008-03-01,2034-03-01,26.0,2008-03-01,JAEHRLICH,LASTSCHRIFT,6315.96,6315.96,,140000.0,AKTIV,2008-03-01,,,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2008-02-05,
VTR-00003302,,LV-VORS,LV,PZ-2025,DE,EUR,PTR-00000904,VRM-00032,makler,MIT-00044,ANT-00003302,2025-05-01,2041-05-01,16.0,2025-05-01,JAEHRLICH,EBILL,6791.1,6791.1,,107000.0,AKTIV,2025-05-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-04-18,
VTR-00003303,,LV-VORS,LV,PK-2000,CH,CHF,PTR-00000344,VRM-00017,makler,MIT-00044,ANT-00003303,2001-12-01,2039-12-01,38.0,2001-12-01,JAEHRLICH,RECHNUNG,1331.25,1331.25,,67000.0,AKTIV,2001-12-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2001-10-29,
VTR-00003304,,LV-VORS,LV,PL-2017,DE,EUR,PTR-00000755,VRM-00030,bank,MIT-00008,ANT-00003304,2019-07-01,2047-07-01,28.0,2019-07-01,JAEHRLICH,RECHNUNG,2569.28,2569.28,,66000.0,AKTIV,2019-07-01,,,,,ZUSCHLAG_2,0,pfefferminz,VERA,2025-11-15,2019-06-12,
VTR-00003305,,LV-VORS,LV,PL-2017,CH,CHF,PTR-00000356,VRM-00031,agentur,MIT-00044,ANT-00003305,2019-07-01,2057-07-01,38.0,2019-07-01,JAEHRLICH,RECHNUNG,3106.25,3106.25,,111000.0,AKTIV,2019-07-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2019-06-24,
VTR-00003306,,LV-VORS,LV,PZ-2025,CH,CHF,PTR-00000933,VRM-00031,agentur,MIT-00044,ANT-00003306,2025-06-01,2065-06-01,40.0,2025-06-01,JAEHRLICH,LASTSCHRIFT,12331.4,12331.4,,445000.0,AKTIV,2025-06-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-04-23,
VTR-00003307,,LV-VORS,LV,PK-95,CH,CHF,PTR-00000599,VRM-00014,bank,MIT-00044,ANT-00003307,1996-01-01,2014-01-01,18.0,1996-01-01,HALBJAEHRLICH,RECHNUNG,6587.53,6719.27,,161000.0,ABGELAUFEN,2014-01-01,2014-01-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,1995-12-29,
VTR-00003308,,LV-VORS,LV,PK-2007,CH,CHF,PTR-00000591,VRM-00026,agentur,MIT-00044,ANT-00003308,2010-11-01,2029-11-01,19.0,2010-11-01,JAEHRLICH,KREDITKARTE,12747.85,12747.85,,260000.0,AKTIV,2010-11-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2010-10-18,
VTR-00003309,,LV-VORS,LV,PL-2015,CH,CHF,PTR-00000889,VRM-00005,agentur,MIT-00044,ANT-00003309,2015-01-01,2047-01-01,32.0,2015-01-01,HALBJAEHRLICH,RECHNUNG,14487.3,14777.05,,489000.0,AKTIV,2015-01-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2014-12-17,
VTR-00003310,,LV-VORS,LV,PL-2012,CH,CHF,PTR-00000214,VRM-00039,agentur,MIT-00044,ANT-00003310,2012-03-01,2032-03-01,20.0,2012-03-01,HALBJAEHRLICH,RECHNUNG,2870.57,2927.99,,63000.0,AKTIV,2012-03-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2012-01-29,
VTR-00003311,,LV-VORS,LV,PL-2017,CH,CHF,PTR-00000868,VRM-00014,makler,MIT-00044,ANT-00003311,2024-08-01,2054-08-01,30.0,2024-08-01,MONATLICH,EBILL,4503.0,4712.15,,115000.0,AKTIV,2024-08-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2024-07-01,
VTR-00003312,,LV-VORS,LV,PL-2012,CH,CHF,PTR-00000262,VRM-00025,makler,MIT-00044,ANT-00003312,2013-12-01,2021-12-01,8.0,2013-12-01,JAEHRLICH,EBILL,16150.64,16150.64,,113000.0,ABGELAUFEN,2021-12-01,2021-12-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2013-10-30,
VTR-00003313,,LV-VORS,LV,PK-2007,CH,CHF,PTR-00000687,VRM-00040,agentur,MIT-00044,ANT-00003313,2007-09-01,2036-09-01,29.0,2007-09-01,JAEHRLICH,RECHNUNG,6016.25,6016.25,,205000.0,RUECKKAUF,2012-10-15,2012-10-15,K14,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2007-08-04,
VTR-00003314,,LV-VORS,LV,PK-2004,CH,CHF,PTR-00000784,VRM-00014,bank,MIT-00044,ANT-00003314,2004-03-01,2026-03-01,22.0,2004-03-01,VIERTELJAEHRLICH,RECHNUNG,16266.15,16754.15,,389000.0,AKTIV,2004-03-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2004-02-27,
VTR-00003316,,LV-VORS,LV,PK-85,CH,CHF,PTR-00000355,VRM-00014,makler,MIT-00044,ANT-00003316,1988-11-01,2026-11-01,38.0,1988-11-01,JAEHRLICH,RECHNUNG,2487.69,2487.69,,159000.0,RUECKKAUF,1997-01-18,1997-01-18,K14,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,1988-10-08,
VTR-00003317,,LV-VORS,LV,PL-2012,CH,CHF,PTR-00000503,VRM-00031,agentur,MIT-00044,ANT-00003317,2013-10-01,2023-10-01,10.0,2013-10-01,JAEHRLICH,EBILL,3507.2,3507.2,,34000.0,ABGELAUFEN,2023-10-01,2023-10-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2013-08-31,
