deckung_id,vertrag_id,deckungsart,baustein,summe,selbstbehalt,selbstbehalt_typ,gueltig_von,gueltig_bis
DEK-00003199-01,VTR-00003199,HAUPTDECKUNG,,78000.0,,,2011-12-01,2025-12-01
DEK-00003199-02,VTR-00003199,ZUSATZ,LV-EU,1500.0,,,2011-12-01,2025-12-01
DEK-00003200-01,VTR-00003200,HAUPTDECKUNG,,19000.0,,,2016-04-01,2023-04-01
DEK-00003201-01,VTR-00003201,HAUPTDECKUNG,,111000.0,,,2016-07-01,2025-07-01
DEK-00003202-01,VTR-00003202,HAUPTDECKUNG,,142000.0,,,2011-07-01,
DEK-00003202-02,VTR-00003202,ZUSATZ,LV-EU,1500.0,,,2011-07-01,
DEK-00003204-01,VTR-00003204,HAUPTDECKUNG,,145000.0,,,2008-12-01,2023-07-22
DEK-00003205-01,VTR-00003205,HAUPTDECKUNG,,57000.0,,,2017-04-01,
DEK-00003206-01,VTR-00003206,HAUPTDECKUNG,,91000.0,,,2018-09-01,
DEK-00003207-01,VTR-00003207,HAUPTDECKUNG,,389000.0,,,2013-09-01,2022-09-01
DEK-00003208-01,VTR-00003208,HAUPTDECKUNG,,65000.0,,,2010-11-01,2021-11-01
DEK-00003209-01,VTR-00003209,HAUPTDECKUNG,,110000.0,,,2025-11-01,
DEK-00003209-02,VTR-00003209,ZUSATZ,LV-EU,1000.0,,,2025-11-01,
DEK-00003210-01,VTR-00003210,HAUPTDECKUNG,,121000.0,,,2016-05-01,
DEK-00003211-01,VTR-00003211,HAUPTDECKUNG,,85000.0,,,2014-06-01,
DEK-00003212-01,VTR-00003212,HAUPTDECKUNG,,284000.0,,,2015-03-01,
DEK-00003213-01,VTR-00003213,HAUPTDECKUNG,,45000.0,,,2025-11-01,
DEK-00003214-01,VTR-00003214,HAUPTDECKUNG,,135000.0,,,1996-02-01,1999-07-01
DEK-00003215-01,VTR-00003215,HAUPTDECKUNG,,43000.0,,,2025-08-01,
DEK-00003216-01,VTR-00003216,HAUPTDECKUNG,,72000.0,,,2023-04-01,
DEK-00003216-02,VTR-00003216,ZUSATZ,LV-EU,2500.0,,,2023-04-01,
DEK-00003217-01,VTR-00003217,HAUPTDECKUNG,,52000.0,,,2022-11-01,2024-03-08
DEK-00003218-01,VTR-00003218,HAUPTDECKUNG,,58000.0,,,2025-02-01,
DEK-00003219-01,VTR-00003219,HAUPTDECKUNG,,83000.0,,,2005-10-01,2006-04-01
DEK-00003220-01,VTR-00003220,HAUPTDECKUNG,,201000.0,,,2001-11-01,2017-11-01
DEK-00003220-02,VTR-00003220,ZUSATZ,LV-EU,3000.0,,,2001-11-01,2017-11-01
DEK-00003221-01,VTR-00003221,HAUPTDECKUNG,,25000.0,,,2000-12-01,2012-12-01
DEK-00003222-01,VTR-00003222,HAUPTDECKUNG,,250000.0,,,2025-01-01,
DEK-00003223-01,VTR-00003223,HAUPTDECKUNG,,278000.0,,,2025-07-01,
DEK-00003224-01,VTR-00003224,HAUPTDECKUNG,,144000.0,,,2003-09-01,2014-12-26
DEK-00003225-01,VTR-00003225,HAUPTDECKUNG,,35000.0,,,2025-09-01,
DEK-00003226-01,VTR-00003226,HAUPTDECKUNG,,136000.0,,,1988-11-01,1999-03-24
DEK-00003227-01,VTR-00003227,HAUPTDECKUNG,,166000.0,,,2005-10-01,2014-10-01
DEK-00003228-01,VTR-00003228,HAUPTDECKUNG,,164000.0,,,2010-10-01,2021-04-14
DEK-00003230-01,VTR-00003230,HAUPTDECKUNG,,252000.0,,,1992-10-01,2010-02-07
DEK-00003230-02,VTR-00003230,ZUSATZ,LV-EU,2000.0,,,1992-10-01,2010-02-07
DEK-00003231-01,VTR-00003231,HAUPTDECKUNG,,66000.0,,,2017-03-01,
DEK-00003231-02,VTR-00003231,ZUSATZ,LV-EU,1000.0,,,2017-03-01,
DEK-00003232-01,VTR-00003232,HAUPTDECKUNG,,166000.0,,,2013-10-01,2025-10-01
DEK-00003233-01,VTR-00003233,HAUPTDECKUNG,,29000.0,,,2025-01-01,
DEK-00003234-01,VTR-00003234,HAUPTDECKUNG,,302000.0,,,2017-07-01,
DEK-00003235-01,VTR-00003235,HAUPTDECKUNG,,64000.0,,,2011-08-01,
DEK-00003236-01,VTR-00003236,HAUPTDECKUNG,,64000.0,,,2009-06-01,
DEK-00003237-01,VTR-00003237,HAUPTDECKUNG,,154000.0,,,2016-03-01,
DEK-00003238-01,VTR-00003238,HAUPTDECKUNG,,52000.0,,,2023-12-01,
DEK-00003239-01,VTR-00003239,HAUPTDECKUNG,,76000.0,,,2025-12-01,
DEK-00003240-01,VTR-00003240,HAUPTDECKUNG,,123000.0,,,2013-11-01,2018-10-26
DEK-00003240-02,VTR-00003240,ZUSATZ,LV-EU,2000.0,,,2013-11-01,2018-10-26
DEK-00003241-01,VTR-00003241,HAUPTDECKUNG,,152000.0,,,2008-02-01,2012-12-01
DEK-00003241-02,VTR-00003241,ZUSATZ,LV-EU,2500.0,,,2008-02-01,2012-12-01
DEK-00003242-01,VTR-00003242,HAUPTDECKUNG,,466000.0,,,2012-09-01,
DEK-00003242-02,VTR-00003242,ZUSATZ,LV-EU,2500.0,,,2012-09-01,
DEK-00003243-01,VTR-00003243,HAUPTDECKUNG,,231000.0,,,2025-08-01,
DEK-00003244-01,VTR-00003244,HAUPTDECKUNG,,49000.0,,,2018-02-01,2022-07-07
DEK-00003245-01,VTR-00003245,HAUPTDECKUNG,,115000.0,,,2001-06-01,2021-11-14
DEK-00003246-01,VTR-00003246,HAUPTDECKUNG,,92000.0,,,2011-05-01,2021-07-18
DEK-00003247-01,VTR-00003247,HAUPTDECKUNG,,95000.0,,,2022-08-01,
DEK-00003248-01,VTR-00003248,HAUPTDECKUNG,,66000.0,,,2006-05-01,2018-05-01
DEK-00003249-01,VTR-00003249,HAUPTDECKUNG,,202000.0,,,2011-06-01,
DEK-00003249-02,VTR-00003249,ZUSATZ,LV-EU,2000.0,,,2011-06-01,
DEK-00003250-01,VTR-00003250,HAUPTDECKUNG,,108000.0,,,2010-04-01,2011-03-21
DEK-00003251-01,VTR-00003251,HAUPTDECKUNG,,27000.0,,,2006-10-01,
DEK-00003252-01,VTR-00003252,HAUPTDECKUNG,,149000.0,,,2025-12-01,
DEK-00003254-01,VTR-00003254,HAUPTDECKUNG,,115000.0,,,2020-01-01,
DEK-00003254-02,VTR-00003254,ZUSATZ,LV-EU,1500.0,,,2020-01-01,
DEK-00003255-01,VTR-00003255,HAUPTDECKUNG,,282000.0,,,2023-08-01,
DEK-00003255-02,VTR-00003255,ZUSATZ,LV-EU,1000.0,,,2023-08-01,
DEK-00003256-01,VTR-00003256,HAUPTDECKUNG,,17000.0,,,2006-06-01,2010-07-16
DEK-00003256-02,VTR-00003256,ZUSATZ,LV-EU,1500.0,,,2006-06-01,2010-07-16
DEK-00003257-01,VTR-00003257,HAUPTDECKUNG,,169000.0,,,2001-01-01,
DEK-00003258-01,VTR-00003258,HAUPTDECKUNG,,146000.0,,,2022-02-01,
DEK-00003258-02,VTR-00003258,ZUSATZ,LV-EU,3000.0,,,2022-02-01,
DEK-00003259-01,VTR-00003259,HAUPTDECKUNG,,242000.0,,,2020-02-01,
DEK-00003260-01,VTR-00003260,HAUPTDECKUNG,,38000.0,,,1996-04-01,2005-03-09
DEK-00003261-01,VTR-00003261,HAUPTDECKUNG,,185000.0,,,2023-11-01,
DEK-00003262-01,VTR-00003262,HAUPTDECKUNG,,16000.0,,,2022-06-01,
DEK-00003262-02,VTR-00003262,ZUSATZ,LV-EU,3000.0,,,2022-06-01,
DEK-00003263-01,VTR-00003263,HAUPTDECKUNG,,492000.0,,,2011-12-01,
DEK-00003264-01,VTR-00003264,HAUPTDECKUNG,,70000.0,,,2007-06-01,2021-04-21
DEK-00003265-01,VTR-00003265,HAUPTDECKUNG,,77000.0,,,2012-02-01,
DEK-00003266-01,VTR-00003266,HAUPTDECKUNG,,73000.0,,,2025-06-01,
DEK-00003266-02,VTR-00003266,ZUSATZ,LV-EU,3000.0,,,2025-06-01,
DEK-00003269-01,VTR-00003269,HAUPTDECKUNG,,38000.0,,,2012-11-01,
DEK-00003270-01,VTR-00003270,HAUPTDECKUNG,,144000.0,,,2023-06-01,2024-11-22
DEK-00003271-01,VTR-00003271,HAUPTDECKUNG,,110000.0,,,2015-04-01,
DEK-00003272-01,VTR-00003272,HAUPTDECKUNG,,57000.0,,,1999-05-01,
DEK-00003272-02,VTR-00003272,ZUSATZ,LV-EU,2000.0,,,1999-05-01,
DEK-00003273-01,VTR-00003273,HAUPTDECKUNG,,194000.0,,,2013-06-01,
DEK-00003273-02,VTR-00003273,ZUSATZ,LV-EU,3000.0,,,2013-06-01,
DEK-00003274-01,VTR-00003274,HAUPTDECKUNG,,236000.0,,,1995-02-01,2025-02-01
DEK-00003275-01,VTR-00003275,HAUPTDECKUNG,,73000.0,,,2025-07-01,
DEK-00003276-01,VTR-00003276,HAUPTDECKUNG,,60000.0,,,2013-03-01,
DEK-00003277-01,VTR-00003277,HAUPTDECKUNG,,74000.0,,,2012-10-01,2025-10-01
DEK-00003278-01,VTR-00003278,HAUPTDECKUNG,,230000.0,,,2017-02-01,2023-02-01
DEK-00003279-01,VTR-00003279,HAUPTDECKUNG,,11000.0,,,2024-06-01,
DEK-00003280-01,VTR-00003280,HAUPTDECKUNG,,97000.0,,,2012-10-01,2023-12-02
DEK-00003281-01,VTR-00003281,HAUPTDECKUNG,,42000.0,,,2005-06-01,2024-07-27
DEK-00003281-02,VTR-00003281,ZUSATZ,LV-EU,2500.0,,,2005-06-01,2024-07-27
DEK-00003282-01,VTR-00003282,HAUPTDECKUNG,,57000.0,,,2025-08-01,
DEK-00003284-01,VTR-00003284,HAUPTDECKUNG,,43000.0,,,2023-05-01,
DEK-00003284-02,VTR-00003284,ZUSATZ,LV-EU,2500.0,,,2023-05-01,
DEK-00003285-01,VTR-00003285,HAUPTDECKUNG,,12000.0,,,2025-05-01,
DEK-00003286-01,VTR-00003286,HAUPTDECKUNG,,31000.0,,,2005-09-01,2019-09-01
DEK-00003287-01,VTR-00003287,HAUPTDECKUNG,,61000.0,,,2010-01-01,2021-01-01
DEK-00003288-01,VTR-00003288,HAUPTDECKUNG,,155000.0,,,2016-01-01,
DEK-00003289-01,VTR-00003289,HAUPTDECKUNG,,39000.0,,,2016-09-01,
DEK-00003290-01,VTR-00003290,HAUPTDECKUNG,,35000.0,,,2022-08-01,
DEK-00003291-01,VTR-00003291,HAUPTDECKUNG,,174000.0,,,2007-10-01,2013-10-01
DEK-00003292-01,VTR-00003292,HAUPTDECKUNG,,33000.0,,,2008-10-01,2014-05-02
DEK-00003292-02,VTR-00003292,ZUSATZ,LV-EU,1500.0,,,2008-10-01,2014-05-02
DEK-00003294-01,VTR-00003294,HAUPTDECKUNG,,52000.0,,,2015-03-01,
DEK-00003295-01,VTR-00003295,HAUPTDECKUNG,,171000.0,,,2006-06-01,2016-04-23
DEK-00003295-02,VTR-00003295,ZUSATZ,LV-EU,1500.0,,,2006-06-01,2016-04-23
DEK-00003296-01,VTR-00003296,HAUPTDECKUNG,,34000.0,,,2016-08-01,
DEK-00003296-02,VTR-00003296,ZUSATZ,LV-EU,2500.0,,,2016-08-01,
DEK-00003299-01,VTR-00003299,HAUPTDECKUNG,,65000.0,,,2025-07-01,
DEK-00003300-01,VTR-00003300,HAUPTDECKUNG,,38000.0,,,2016-06-01,
DEK-00003301-01,VTR-00003301,HAUPTDECKUNG,,140000.0,,,2008-03-01,
DEK-00003301-02,VTR-00003301,ZUSATZ,LV-EU,3000.0,,,2008-03-01,
DEK-00003302-01,VTR-00003302,HAUPTDECKUNG,,107000.0,,,2025-05-01,
DEK-00003303-01,VTR-00003303,HAUPTDECKUNG,,67000.0,,,2001-12-01,
DEK-00003304-01,VTR-00003304,HAUPTDECKUNG,,66000.0,,,2019-07-01,
DEK-00003305-01,VTR-00003305,HAUPTDECKUNG,,111000.0,,,2019-07-01,
DEK-00003306-01,VTR-00003306,HAUPTDECKUNG,,445000.0,,,2025-06-01,
DEK-00003306-02,VTR-00003306,ZUSATZ,LV-EU,3000.0,,,2025-06-01,
DEK-00003307-01,VTR-00003307,HAUPTDECKUNG,,161000.0,,,1996-01-01,2014-01-01
DEK-00003308-01,VTR-00003308,HAUPTDECKUNG,,260000.0,,,2010-11-01,
DEK-00003309-01,VTR-00003309,HAUPTDECKUNG,,489000.0,,,2015-01-01,
DEK-00003310-01,VTR-00003310,HAUPTDECKUNG,,63000.0,,,2012-03-01,
DEK-00003311-01,VTR-00003311,HAUPTDECKUNG,,115000.0,,,2024-08-01,
DEK-00003311-02,VTR-00003311,ZUSATZ,LV-EU,1000.0,,,2024-08-01,
DEK-00003312-01,VTR-00003312,HAUPTDECKUNG,,113000.0,,,2013-12-01,2021-12-01
DEK-00003313-01,VTR-00003313,HAUPTDECKUNG,,205000.0,,,2007-09-01,2012-10-15
DEK-00003314-01,VTR-00003314,HAUPTDECKUNG,,389000.0,,,2004-03-01,
DEK-00003316-01,VTR-00003316,HAUPTDECKUNG,,159000.0,,,1988-11-01,1997-01-18
DEK-00003317-01,VTR-00003317,HAUPTDECKUNG,,34000.0,,,2013-10-01,2023-10-01
DEK-00003318-01,VTR-00003318,HAUPTDECKUNG,,189000.0,,,2022-02-01,
DEK-00003318-02,VTR-00003318,ZUSATZ,LV-EU,2000.0,,,2022-02-01,
DEK-00003319-01,VTR-00003319,HAUPTDECKUNG,,42000.0,,,2010-12-01,
DEK-00003320-01,VTR-00003320,HAUPTDECKUNG,,18000.0,,,2005-10-01,2022-10-01
DEK-00003321-01,VTR-00003321,HAUPTDECKUNG,,136000.0,,,2025-09-01,
DEK-00003321-02,VTR-00003321,ZUSATZ,LV-EU,2500.0,,,2025-09-01,
DEK-00003322-01,VTR-00003322,HAUPTDECKUNG,,121000.0,,,1996-01-01,2009-08-09
DEK-00003323-01,VTR-00003323,HAUPTDECKUNG,,28000.0,,,2008-08-01,2009-02-15
DEK-00003324-01,VTR-00003324,HAUPTDECKUNG,,48000.0,,,2025-11-01,
DEK-00003325-01,VTR-00003325,HAUPTDECKUNG,,58000.0,,,2025-10-01,
DEK-00003325-02,VTR-00003325,ZUSATZ,LV-EU,3000.0,,,2025-10-01,
DEK-00003326-01,VTR-00003326,HAUPTDECKUNG,,349000.0,,,2021-07-01,
DEK-00003326-02,VTR-00003326,ZUSATZ,LV-EU,1500.0,,,2021-07-01,
DEK-00003327-01,VTR-00003327,HAUPTDECKUNG,,148000.0,,,2020-05-01,
DEK-00003327-02,VTR-00003327,ZUSATZ,LV-EU,2500.0,,,2020-05-01,
DEK-00003328-01,VTR-00003328,HAUPTDECKUNG,,318000.0,,,2018-10-01,
DEK-00003329-01,VTR-00003329,HAUPTDECKUNG,,38000.0,,,2005-11-01,2020-11-01
DEK-00003330-01,VTR-00003330,HAUPTDECKUNG,,63000.0,,,2006-06-01,2016-06-01
DEK-00003330-02,VTR-00003330,ZUSATZ,LV-EU,2500.0,,,2006-06-01,2016-06-01
DEK-00003333-01,VTR-00003333,HAUPTDECKUNG,,23000.0,,,2002-02-01,2006-04-03
DEK-00003334-01,VTR-00003334,HAUPTDECKUNG,,129000.0,,,2025-08-01,
DEK-00003335-01,VTR-00003335,HAUPTDECKUNG,,13000.0,,,2006-10-01,2019-10-10
DEK-00003335-02,VTR-00003335,ZUSATZ,LV-EU,3000.0,,,2006-10-01,2019-10-10
DEK-00003336-01,VTR-00003336,HAUPTDECKUNG,,54000.0,,,2019-12-01,
DEK-00003336-02,VTR-00003336,ZUSATZ,LV-EU,1500.0,,,2019-12-01,
DEK-00003337-01,VTR-00003337,HAUPTDECKUNG,,47000.0,,,2025-08-01,
DEK-00003338-01,VTR-00003338,HAUPTDECKUNG,,72000.0,,,2025-11-01,
DEK-00003339-01,VTR-00003339,HAUPTDECKUNG,,119000.0,,,2025-09-01,
DEK-00003340-01,VTR-00003340,HAUPTDECKUNG,,20000.0,,,2023-07-01,
DEK-00003341-01,VTR-00003341,HAUPTDECKUNG,,138000.0,,,2005-01-01,2019-01-01
DEK-00003342-01,VTR-00003342,HAUPTDECKUNG,,144000.0,,,2002-04-01,2013-04-01
DEK-00003343-01,VTR-00003343,HAUPTDECKUNG,,253000.0,,,2016-04-01,2021-11-09
DEK-00003344-01,VTR-00003344,HAUPTDECKUNG,,61000.0,,,2025-10-01,
DEK-00003345-01,VTR-00003345,HAUPTDECKUNG,,45000.0,,,2011-07-01,2014-11-14
DEK-00003345-02,VTR-00003345,ZUSATZ,LV-EU,1500.0,,,2011-07-01,2014-11-14
DEK-00003346-01,VTR-00003346,HAUPTDECKUNG,,130000.0,,,2013-09-01,2017-01-01
DEK-00003347-01,VTR-00003347,HAUPTDECKUNG,,13000.0,,,2025-11-01,
DEK-00003348-01,VTR-00003348,HAUPTDECKUNG,,61000.0,,,2025-03-01,
DEK-00003349-01,VTR-00003349,HAUPTDECKUNG,,183000.0,,,2014-10-01,2022-10-01
DEK-00003350-01,VTR-00003350,HAUPTDECKUNG,,55000.0,,,2001-08-01,
DEK-00003351-01,VTR-00003351,HAUPTDECKUNG,,31000.0,,,2006-03-01,
DEK-00003352-01,VTR-00003352,HAUPTDECKUNG,,89000.0,,,2025-10-01,
DEK-00003353-01,VTR-00003353,HAUPTDECKUNG,,401000.0,,,2025-06-01,
DEK-00003354-01,VTR-00003354,HAUPTDECKUNG,,140000.0,,,2025-05-01,
DEK-00003355-01,VTR-00003355,HAUPTDECKUNG,,33000.0,,,2025-05-01,
DEK-00003356-01,VTR-00003356,HAUPTDECKUNG,,22000.0,,,2025-08-01,
DEK-00003357-01,VTR-00003357,HAUPTDECKUNG,,34000.0,,,2005-05-01,2007-05-13
DEK-00003358-01,VTR-00003358,HAUPTDECKUNG,,17000.0,,,2021-01-01,
DEK-00003359-01,VTR-00003359,HAUPTDECKUNG,,60000.0,,,2023-10-01,
DEK-00003360-01,VTR-00003360,HAUPTDECKUNG,,36000.0,,,2025-01-01,
DEK-00003361-01,VTR-00003361,HAUPTDECKUNG,,0.0,,,2024-02-01,
DEK-00003363-01,VTR-00003363,HAUPTDECKUNG,,87000.0,,,2013-07-01,
DEK-00003364-01,VTR-00003364,HAUPTDECKUNG,,324000.0,,,2013-09-01,2018-09-01
DEK-00003366-01,VTR-00003366,HAUPTDECKUNG,,215000.0,,,2025-10-01,
DEK-00003367-01,VTR-00003367,HAUPTDECKUNG,,194000.0,,,2017-03-01,2022-03-01
DEK-00003368-01,VTR-00003368,HAUPTDECKUNG,,85000.0,,,2006-04-01,2011-04-01
DEK-00003369-01,VTR-00003369,HAUPTDECKUNG,,0.0,,,2002-12-01,2006-02-12
DEK-00003370-01,VTR-00003370,HAUPTDECKUNG,,30000.0,,,2007-04-01,2021-11-09
DEK-00003371-01,VTR-00003371,HAUPTDECKUNG,,0.0,,,2021-12-01,
DEK-00003372-01,VTR-00003372,HAUPTDECKUNG,,664000.0,,,2012-11-01,2017-11-01
DEK-00003373-01,VTR-00003373,HAUPTDECKUNG,,328000.0,,,2009-12-01,2014-12-01
DEK-00003374-01,VTR-00003374,HAUPTDECKUNG,,200000.0,,,2011-02-01,2016-02-01
DEK-00003375-01,VTR-00003375,HAUPTDECKUNG,,4000.0,,,2019-12-01,
DEK-00003376-01,VTR-00003376,HAUPTDECKUNG,,417000.0,,,2002-06-01,2007-06-01
DEK-00003377-01,VTR-00003377,HAUPTDECKUNG,,21000.0,,,2025-11-01,
DEK-00003378-01,VTR-00003378,HAUPTDECKUNG,,57000.0,,,2006-06-01,2021-06-01
DEK-00003379-01,VTR-00003379,HAUPTDECKUNG,,364000.0,,,2025-08-01,
DEK-00003380-01,VTR-00003380,HAUPTDECKUNG,,39000.0,,,2009-11-01,2017-11-01
DEK-00003381-01,VTR-00003381,HAUPTDECKUNG,,11000.0,,,2009-04-01,
DEK-00003383-01,VTR-00003383,HAUPTDECKUNG,,174000.0,,,2006-08-01,2011-08-01
DEK-00003384-01,VTR-00003384,HAUPTDECKUNG,,174000.0,,,2014-07-01,2017-05-23
DEK-00003385-01,VTR-00003385,HAUPTDECKUNG,,116000.0,,,2025-10-01,
DEK-00003386-01,VTR-00003386,HAUPTDECKUNG,,100000.0,,,2025-05-01,
DEK-00003387-01,VTR-00003387,HAUPTDECKUNG,,141000.0,,,2017-03-01,2022-03-01
DEK-00003389-01,VTR-00003389,HAUPTDECKUNG,,0.0,,,2016-06-01,2020-11-24
DEK-00003390-01,VTR-00003390,HAUPTDECKUNG,,17000.0,,,2015-08-01,2020-08-01
DEK-00003391-01,VTR-00003391,HAUPTDECKUNG,,0.0,,,2014-09-01,
DEK-00003392-01,VTR-00003392,HAUPTDECKUNG,,0.0,,,2004-04-01,
DEK-00003393-01,VTR-00003393,HAUPTDECKUNG,,0.0,,,2025-03-01,
DEK-00003394-01,VTR-00003394,HAUPTDECKUNG,,56000.0,,,2018-10-01,2023-10-01
DEK-00003395-01,VTR-00003395,HAUPTDECKUNG,,493000.0,,,2022-05-01,
DEK-00003396-01,VTR-00003396,HAUPTDECKUNG,,192000.0,,,2024-05-01,
DEK-00003398-01,VTR-00003398,HAUPTDECKUNG,,446000.0,,,2008-09-01,2013-09-01
DEK-00003399-01,VTR-00003399,HAUPTDECKUNG,,65000.0,,,2017-12-01,
DEK-00003400-01,VTR-00003400,HAUPTDECKUNG,,0.0,,,2016-03-01,2021-07-19
DEK-00003401-01,VTR-00003401,HAUPTDECKUNG,,0.0,,,2005-05-01,2015-05-01
DEK-00003402-01,VTR-00003402,HAUPTDECKUNG,,42000.0,,,2013-02-01,2023-02-01
DEK-00003403-01,VTR-00003403,HAUPTDECKUNG,,64000.0,,,2023-06-01,
DEK-00003404-01,VTR-00003404,HAUPTDECKUNG,,43000.0,,,2014-06-01,2021-07-05
DEK-00003405-01,VTR-00003405,HAUPTDECKUNG,,367000.0,,,2005-06-01,2010-06-01
DEK-00003406-01,VTR-00003406,HAUPTDECKUNG,,0.0,,,2012-09-01,2019-07-12
DEK-00003407-01,VTR-00003407,HAUPTDECKUNG,,60000.0,,,2016-12-01,2021-12-01
DEK-00003408-01,VTR-00003408,HAUPTDECKUNG,,147000.0,,,2016-03-01,2021-03-01
DEK-00003409-01,VTR-00003409,HAUPTDECKUNG,,0.0,,,2018-07-01,
DEK-00003410-01,VTR-00003410,HAUPTDECKUNG,,208000.0,,,2024-08-01,
DEK-00003411-01,VTR-00003411,HAUPTDECKUNG,,86000.0,,,2005-02-01,2010-02-01
DEK-00003412-01,VTR-00003412,HAUPTDECKUNG,,411000.0,,,2003-02-01,2008-02-01
DEK-00003413-01,VTR-00003413,HAUPTDECKUNG,,500000.0,,,2010-11-01,2015-11-01
DEK-00003414-01,VTR-00003414,HAUPTDECKUNG,,74000.0,,,2006-05-01,2011-05-01
DEK-00003415-01,VTR-00003415,HAUPTDECKUNG,,130000.0,,,2020-10-01,
DEK-00003416-01,VTR-00003416,HAUPTDECKUNG,,93000.0,,,2019-10-01,
DEK-00003417-01,VTR-00003417,HAUPTDECKUNG,,0.0,,,2025-02-01,
DEK-00003418-01,VTR-00003418,HAUPTDECKUNG,,0.0,,,2006-07-01,2019-07-01
DEK-00003419-01,VTR-00003419,HAUPTDECKUNG,,281000.0,,,2023-01-01,2024-04-18
DEK-00003420-01,VTR-00003420,HAUPTDECKUNG,,763000.0,,,2014-01-01,2019-01-01
DEK-00003421-01,VTR-00003421,HAUPTDECKUNG,,54000.0,,,2018-01-01,2023-01-01
DEK-00003422-01,VTR-00003422,HAUPTDECKUNG,,27000.0,,,2017-07-01,
DEK-00003423-01,VTR-00003423,HAUPTDECKUNG,,13000.0,,,2007-11-01,2017-06-10
DEK-00003424-01,VTR-00003424,HAUPTDECKUNG,,238000.0,,,2024-04-01,
DEK-00003425-01,VTR-00003425,HAUPTDECKUNG,,332000.0,,,2004-05-01,2009-05-01
DEK-00003426-01,VTR-00003426,HAUPTDECKUNG,,34000.0,,,2007-06-01,
DEK-00003427-01,VTR-00003427,HAUPTDECKUNG,,77000.0,,,2025-06-01,
DEK-00003428-01,VTR-00003428,HAUPTDECKUNG,,119000.0,,,2025-07-01,
DEK-00003429-01,VTR-00003429,HAUPTDECKUNG,,231000.0,,,2022-07-01,
DEK-00003430-01,VTR-00003430,HAUPTDECKUNG,,75000.0,,,2014-08-01,2019-08-01
DEK-00003431-01,VTR-00003431,HAUPTDECKUNG,,0.0,,,2011-12-01,
DEK-00003432-01,VTR-00003432,HAUPTDECKUNG,,13000.0,,,2014-02-01,2022-02-03
DEK-00003433-01,VTR-00003433,HAUPTDECKUNG,,94000.0,,,2015-05-01,
DEK-00003434-01,VTR-00003434,HAUPTDECKUNG,,0.0,,,2017-12-01,
DEK-00003437-01,VTR-00003437,HAUPTDECKUNG,,35000.0,,,2020-07-01,
DEK-00003438-01,VTR-00003438,HAUPTDECKUNG,,90000.0,,,2025-07-01,
DEK-00003439-01,VTR-00003439,HAUPTDECKUNG,,80000.0,,,2012-08-01,
DEK-00003440-01,VTR-00003440,HAUPTDECKUNG,,54000.0,,,2025-09-01,
DEK-00003441-01,VTR-00003441,HAUPTDECKUNG,,76000.0,,,2005-07-01,2010-07-01
DEK-00003442-01,VTR-00003442,HAUPTDECKUNG,,498000.0,,,2021-05-01,
DEK-00003443-01,VTR-00003443,HAUPTDECKUNG,,332000.0,,,2004-05-01,2009-05-01
DEK-00003444-01,VTR-00003444,HAUPTDECKUNG,,1000.0,,,2003-12-01,2014-12-01
DEK-00003445-01,VTR-00003445,HAUPTDECKUNG,,112000.0,,,2012-02-01,2017-02-01
DEK-00003446-01,VTR-00003446,HAUPTDECKUNG,,131000.0,,,2013-12-01,2018-12-01
DEK-00003447-01,VTR-00003447,HAUPTDECKUNG,,123000.0,,,2022-11-01,
DEK-00003449-01,VTR-00003449,HAUPTDECKUNG,,111000.0,,,2014-04-01,2019-04-01
DEK-00003450-01,VTR-00003450,HAUPTDECKUNG,,94000.0,,,2005-02-01,2010-02-01
DEK-00003451-01,VTR-00003451,HAUPTDECKUNG,,71000.0,,,2020-07-01,2025-07-01
DEK-00003452-01,VTR-00003452,HAUPTDECKUNG,,282000.0,,,2014-05-01,2019-05-01
DEK-00003453-01,VTR-00003453,HAUPTDECKUNG,,89000.0,,,2014-04-01,2019-04-01
DEK-00003454-01,VTR-00003454,HAUPTDECKUNG,,0.0,,,2008-03-01,
DEK-00003455-01,VTR-00003455,HAUPTDECKUNG,,0.0,,,2007-10-01,
DEK-00003456-01,VTR-00003456,HAUPTDECKUNG,,127000.0,,,2004-03-01,2009-10-10
DEK-00003457-01,VTR-00003457,HAUPTDECKUNG,,23000.0,,,2011-08-01,2013-05-16
DEK-00003458-01,VTR-00003458,HAUPTDECKUNG,,52000.0,,,2018-09-01,2023-09-01
DEK-00003459-01,VTR-00003459,HAUPTDECKUNG,,95000.0,,,2019-01-01,2024-01-01
DEK-00003460-01,VTR-00003460,HAUPTDECKUNG,,228000.0,,,2019-09-01,2024-09-01
DEK-00003461-01,VTR-00003461,HAUPTDECKUNG,,54000.0,,,2013-11-01,
DEK-00003462-01,VTR-00003462,HAUPTDECKUNG,,17000.0,,,2022-02-01,
DEK-00003463-01,VTR-00003463,HAUPTDECKUNG,,101000.0,,,2007-12-01,2012-12-01
DEK-00003464-01,VTR-00003464,HAUPTDECKUNG,,57000.0,,,2020-02-01,
DEK-00003465-01,VTR-00003465,HAUPTDECKUNG,,0.0,,,2015-01-01,2020-01-01
DEK-00003466-01,VTR-00003466,HAUPTDECKUNG,,0.0,,,2018-06-01,
DEK-00003467-01,VTR-00003467,HAUPTDECKUNG,,266000.0,,,2002-10-01,2007-10-01
DEK-00003468-01,VTR-00003468,HAUPTDECKUNG,,17000.0,,,2024-07-01,
