welle,objekttyp,quellsystem,quell_id,ziel_id,zeitpunkt,ergebnis,meldung
LV-2025-Q4,VERTRAG,VERA,L-0000327,VTR-00003405,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000328,VTR-00003406,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000329,VTR-00003407,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000330,VTR-00003408,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000331,VTR-00003409,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000332,VTR-00003410,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000333,VTR-00003411,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000334,VTR-00003412,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000335,VTR-00003413,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000336,VTR-00003414,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000337,VTR-00003415,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000338,VTR-00003416,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000339,VTR-00003418,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000340,VTR-00003419,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000341,VTR-00003420,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000342,VTR-00003421,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000343,VTR-00003422,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000344,VTR-00003423,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000345,VTR-00003424,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000346,VTR-00003425,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000347,VTR-00003426,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000348,VTR-00003429,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000349,VTR-00003430,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000350,VTR-00003431,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000351,VTR-00003432,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000352,VTR-00003433,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000353,VTR-00003434,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000354,VTR-00003437,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000355,VTR-00003439,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000356,VTR-00003441,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000357,VTR-00003442,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000358,VTR-00003443,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000359,VTR-00003444,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000360,VTR-00003445,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000361,VTR-00003446,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000362,VTR-00003447,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000363,VTR-00003449,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000364,VTR-00003450,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000365,VTR-00003451,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000366,VTR-00003452,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000367,VTR-00003453,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000368,VTR-00003454,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000369,VTR-00003455,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000370,VTR-00003456,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000371,VTR-00003457,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000372,VTR-00003458,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000373,VTR-00003459,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000374,VTR-00003460,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000375,VTR-00003461,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000376,VTR-00003462,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000377,VTR-00003463,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000378,VTR-00003464,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000379,VTR-00003465,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000380,VTR-00003466,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000381,VTR-00003467,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000382,VTR-00003468,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000383,VTR-00003469,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000384,VTR-00003471,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000385,VTR-00003472,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000386,VTR-00003475,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000387,VTR-00003476,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000388,VTR-00003477,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000389,VTR-00003478,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000390,VTR-00003479,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000391,VTR-00003480,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000392,VTR-00003481,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000393,VTR-00003482,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000394,VTR-00003483,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000395,VTR-00003484,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000396,VTR-00003486,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000397,VTR-00003488,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000398,VTR-00003489,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000399,VTR-00003490,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000400,VTR-00003491,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000401,VTR-00003492,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000402,VTR-00003493,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000403,VTR-00003494,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000404,VTR-00003495,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000405,VTR-00003496,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000406,VTR-00003497,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000407,VTR-00003498,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000408,VTR-00003499,2025-11-15,OK,Vertrag uebernommen
LV-2025-Q4,VERTRAG,VERA,L-0000409,VTR-00003500,2025-11-15,OK,Vertrag uebernommen
